ID_SAPS,SAPS,fecha,vacunas_tipo,vacunas_cantidad
73,San Marcos,2020-07-01,SALK,7
73,San Marcos,2020-07-01,PENTAVALENTE,11
73,San Marcos,2020-07-01,NEUMOCOCICA CONJUGADA,8
73,San Marcos,2020-07-01,TRIPLE VIRAL,4
73,San Marcos,2020-07-01,ANTI GRIPAL,29
73,San Marcos,2020-07-01,HEPATITIS A,3
73,San Marcos,2020-07-01,VARICELA,5
73,San Marcos,2020-07-01,MENINGOCOC.,16
73,San Marcos,2020-07-01,DPT,4
73,San Marcos,2020-07-01,DPT (a),13
73,San Marcos,2020-07-01,DOBLE BACTERIANA,6
73,San Marcos,2020-07-01,HPV,5
70,Villa Garcia,2020-07-01,TRIPLE VIRAL,2
70,Villa Garcia,2020-07-01,NEUMOCOCICA NO CONJUGADA,2
37,Dr. Sussini,2020-07-01,HEPATITIS B,56
127,Santa Catalina,2020-07-01,DPT,5
127,Santa Catalina,2020-07-01,DPT (a),2
127,Santa Catalina,2020-07-01,DOBLE BACTERIANA,5
127,Santa Catalina,2020-07-01,HPV,3
58,Dr. Oscar Pirchi,2020-07-01,SABIN ORAL,0
10004,Centro de distribucion de Vacunas,2020-07-01,DPT (a),43
10004,Centro de distribucion de Vacunas,2020-07-01,NEUMOCOCICA CONJUGADA,8
10004,Centro de distribucion de Vacunas,2020-07-01,NEUMOCOCICA NO CONJUGADA,10
10004,Centro de distribucion de Vacunas,2020-07-01,ANTI GRIPAL,4
10004,Centro de distribucion de Vacunas,2020-07-01,ANTI GRIPAL,39
10004,Centro de distribucion de Vacunas,2020-07-01,MENINGOCOC.,5
10004,Centro de distribucion de Vacunas,2020-07-01,VARICELA,17
10004,Centro de distribucion de Vacunas,2020-07-01,FIEBRE AMARILLA,5
76,Dr. Romilio Monzón,2020-07-01,HEPATITIS B,9
76,Dr. Romilio Monzón,2020-07-01,SALK,14
76,Dr. Romilio Monzón,2020-07-01,ROTAVIRUS,6
76,Dr. Romilio Monzón,2020-07-01,PENTAVALENTE,15
76,Dr. Romilio Monzón,2020-07-01,NEUMOCOCICA CONJUGADA,10
76,Dr. Romilio Monzón,2020-07-01,TRIPLE VIRAL,3
76,Dr. Romilio Monzón,2020-07-01,ANTI GRIPAL,18
76,Dr. Romilio Monzón,2020-07-01,HEPATITIS A,2
76,Dr. Romilio Monzón,2020-07-01,VARICELA,2
76,Dr. Romilio Monzón,2020-07-01,MENINGOCOC.,16
76,Dr. Romilio Monzón,2020-07-01,DPT,1
76,Dr. Romilio Monzón,2020-07-01,DPT (a),6
76,Dr. Romilio Monzón,2020-07-01,DOBLE BACTERIANA,10
76,Dr. Romilio Monzón,2020-07-01,HPV,6
76,Dr. Romilio Monzón,2020-07-01,NEUMOCOCICA NO CONJUGADA,2
10003,Guemes,2020-07-01,HEPATITIS B,15
10003,Guemes,2020-07-01,SALK,13
10003,Guemes,2020-07-01,ROTAVIRUS,4
10003,Guemes,2020-07-01,PENTAVALENTE,14
10003,Guemes,2020-07-01,NEUMOCOCICA CONJUGADA,6
10003,Guemes,2020-07-01,TRIPLE VIRAL,5
10003,Guemes,2020-07-01,ANTI GRIPAL,14
10003,Guemes,2020-07-01,HEPATITIS A,1
10003,Guemes,2020-07-01,VARICELA,4
10003,Guemes,2020-07-01,MENINGOCOC.,10
10003,Guemes,2020-07-01,FIEBRE AMARILLA,10
10003,Guemes,2020-07-01,DPT,2
10003,Guemes,2020-07-01,DPT (a),12
10003,Guemes,2020-07-01,HPV,10
10001,Dr. Korimblum,2020-07-01,ROTAVIRUS,5
10001,Dr. Korimblum,2020-07-01,SABIN ORAL,8
10001,Dr. Korimblum,2020-07-01,TRIPLE VIRAL,2
10001,Dr. Korimblum,2020-07-01,ANTI GRIPAL,7
10001,Dr. Korimblum,2020-07-01,HEPATITIS A,1
10001,Dr. Korimblum,2020-07-01,MENINGOCOC.,6
10001,Dr. Korimblum,2020-07-01,DPT,5
10001,Dr. Korimblum,2020-07-01,DOBLE BACTERIANA,4
10001,Dr. Korimblum,2020-07-01,HPV,4
51,Dr. Juan Chercoff,2020-07-01,SALK,3
51,Dr. Juan Chercoff,2020-07-01,PENTAVALENTE,2
51,Dr. Juan Chercoff,2020-07-01,NEUMOCOCICA CONJUGADA,5
51,Dr. Juan Chercoff,2020-07-01,TRIPLE VIRAL,4
51,Dr. Juan Chercoff,2020-07-01,HEPATITIS A,2
51,Dr. Juan Chercoff,2020-07-01,VARICELA,2
51,Dr. Juan Chercoff,2020-07-01,MENINGOCOC.,3
51,Dr. Juan Chercoff,2020-07-01,DPT,1
51,Dr. Juan Chercoff,2020-07-01,DPT (a),2
48,Dr. Jose de los Reyes Vidal,2020-07-01,HEPATITIS B,3
48,Dr. Jose de los Reyes Vidal,2020-07-01,SALK,6
48,Dr. Jose de los Reyes Vidal,2020-07-01,ROTAVIRUS,5
48,Dr. Jose de los Reyes Vidal,2020-07-01,PENTAVALENTE,5
48,Dr. Jose de los Reyes Vidal,2020-07-01,NEUMOCOCICA CONJUGADA,5
48,Dr. Jose de los Reyes Vidal,2020-07-01,TRIPLE VIRAL,3
48,Dr. Jose de los Reyes Vidal,2020-07-01,ANTI GRIPAL,15
48,Dr. Jose de los Reyes Vidal,2020-07-01,VARICELA,1
48,Dr. Jose de los Reyes Vidal,2020-07-01,MENINGOCOC.,5
48,Dr. Jose de los Reyes Vidal,2020-07-01,DPT (a),3
48,Dr. Jose de los Reyes Vidal,2020-07-01,DOBLE BACTERIANA,1
42,Dr. Santiago Lorenzo,2020-07-01,HEPATITIS B,7
42,Dr. Santiago Lorenzo,2020-07-01,SALK,13
42,Dr. Santiago Lorenzo,2020-07-01,ROTAVIRUS,6
42,Dr. Santiago Lorenzo,2020-07-01,PENTAVALENTE,18
42,Dr. Santiago Lorenzo,2020-07-01,NEUMOCOCICA CONJUGADA,17
42,Dr. Santiago Lorenzo,2020-07-01,TRIPLE VIRAL,8
42,Dr. Santiago Lorenzo,2020-07-01,ANTI GRIPAL,35
42,Dr. Santiago Lorenzo,2020-07-01,HEPATITIS A,8
42,Dr. Santiago Lorenzo,2020-07-01,VARICELA,2
42,Dr. Santiago Lorenzo,2020-07-01,MENINGOCOC.,19
42,Dr. Santiago Lorenzo,2020-07-01,DPT (a),8
42,Dr. Santiago Lorenzo,2020-07-01,DOBLE BACTERIANA,15
42,Dr. Santiago Lorenzo,2020-07-01,HPV,5
42,Dr. Santiago Lorenzo,2020-07-01,NEUMOCOCICA NO CONJUGADA,4
85,Santa Margarita,2020-07-01,HEPATITIS B,4
85,Santa Margarita,2020-07-01,SALK,8
85,Santa Margarita,2020-07-01,ROTAVIRUS,4
85,Santa Margarita,2020-07-01,PENTAVALENTE,8
85,Santa Margarita,2020-07-01,NEUMOCOCICA CONJUGADA,6
85,Santa Margarita,2020-07-01,TRIPLE VIRAL,3
85,Santa Margarita,2020-07-01,ANTI GRIPAL,12
85,Santa Margarita,2020-07-01,HEPATITIS A,2
85,Santa Margarita,2020-07-01,VARICELA,3
85,Santa Margarita,2020-07-01,MENINGOCOC.,8
85,Santa Margarita,2020-07-01,DPT,7
85,Santa Margarita,2020-07-01,DPT (a),1
46,Rio Parana,2020-07-01,HEPATITIS B,3
46,Rio Parana,2020-07-01,SALK,10
46,Rio Parana,2020-07-01,ROTAVIRUS,5
46,Rio Parana,2020-07-01,PENTAVALENTE,12
46,Rio Parana,2020-07-01,NEUMOCOCICA CONJUGADA,12
46,Rio Parana,2020-07-01,TRIPLE VIRAL,9
46,Rio Parana,2020-07-01,ANTI GRIPAL,33
46,Rio Parana,2020-07-01,HEPATITIS A,6
46,Rio Parana,2020-07-01,VARICELA,6
46,Rio Parana,2020-07-01,MENINGOCOC.,6
46,Rio Parana,2020-07-01,DPT,3
46,Rio Parana,2020-07-01,DPT (a),5
46,Rio Parana,2020-07-01,DOBLE BACTERIANA,6
46,Rio Parana,2020-07-01,HPV,4
79,Quinta Ferre,2020-07-01,HEPATITIS B,6
79,Quinta Ferre,2020-07-01,SALK,13
79,Quinta Ferre,2020-07-01,ROTAVIRUS,10
79,Quinta Ferre,2020-07-01,PENTAVALENTE,14
79,Quinta Ferre,2020-07-01,NEUMOCOCICA CONJUGADA,15
79,Quinta Ferre,2020-07-01,ANTI GRIPAL,6
79,Quinta Ferre,2020-07-01,HEPATITIS A,3
79,Quinta Ferre,2020-07-01,VARICELA,1
79,Quinta Ferre,2020-07-01,MENINGOCOC.,10
79,Quinta Ferre,2020-07-01,DPT (a),3
79,Quinta Ferre,2020-07-01,HPV,4
62,Pujol,2020-07-01,TRIPLE VIRAL,2
62,Pujol,2020-07-01,ANTI GRIPAL,3
62,Pujol,2020-07-01,HEPATITIS A,2
62,Pujol,2020-07-01,MENINGOCOC.,2
62,Pujol,2020-07-01,DPT (a),1
75,Dr. Mauricio Open,2020-07-01,HEPATITIS B,11
75,Dr. Mauricio Open,2020-07-01,SALK,9
75,Dr. Mauricio Open,2020-07-01,ROTAVIRUS,8
75,Dr. Mauricio Open,2020-07-01,PENTAVALENTE,10
75,Dr. Mauricio Open,2020-07-01,NEUMOCOCICA CONJUGADA,10
75,Dr. Mauricio Open,2020-07-01,SABIN ORAL,11
75,Dr. Mauricio Open,2020-07-01,ANTI GRIPAL,17
75,Dr. Mauricio Open,2020-07-01,HEPATITIS A,1
75,Dr. Mauricio Open,2020-07-01,VARICELA,3
75,Dr. Mauricio Open,2020-07-01,MENINGOCOC.,11
75,Dr. Mauricio Open,2020-07-01,DPT,10
75,Dr. Mauricio Open,2020-07-01,HPV,3
41,Dr. Manuel Gonzalez,2020-07-01,HEPATITIS B,1
41,Dr. Manuel Gonzalez,2020-07-01,SALK,7
41,Dr. Manuel Gonzalez,2020-07-01,ROTAVIRUS,4
41,Dr. Manuel Gonzalez,2020-07-01,PENTAVALENTE,8
41,Dr. Manuel Gonzalez,2020-07-01,NEUMOCOCICA CONJUGADA,7
41,Dr. Manuel Gonzalez,2020-07-01,TRIPLE VIRAL,2
41,Dr. Manuel Gonzalez,2020-07-01,ANTI GRIPAL,6
41,Dr. Manuel Gonzalez,2020-07-01,HEPATITIS A,2
41,Dr. Manuel Gonzalez,2020-07-01,VARICELA,7
41,Dr. Manuel Gonzalez,2020-07-01,MENINGOCOC.,4
41,Dr. Manuel Gonzalez,2020-07-01,DPT (a),4
41,Dr. Manuel Gonzalez,2020-07-01,HPV,4
32,Dr. Manuel Cassuso,2020-07-01,MENACTRA,6
32,Dr. Manuel Cassuso,2020-07-01,HEPATITIS B,6
32,Dr. Manuel Cassuso,2020-07-01,SALK,27
32,Dr. Manuel Cassuso,2020-07-01,ROTAVIRUS,11
32,Dr. Manuel Cassuso,2020-07-01,PENTAVALENTE,24
32,Dr. Manuel Cassuso,2020-07-01,NEUMOCOCICA CONJUGADA,15
32,Dr. Manuel Cassuso,2020-07-01,TRIPLE VIRAL,9
32,Dr. Manuel Cassuso,2020-07-01,ANTI GRIPAL,22
32,Dr. Manuel Cassuso,2020-07-01,HEPATITIS A,4
32,Dr. Manuel Cassuso,2020-07-01,VARICELA,6
32,Dr. Manuel Cassuso,2020-07-01,MENINGOCOC.,12
32,Dr. Manuel Cassuso,2020-07-01,DPT,5
32,Dr. Manuel Cassuso,2020-07-01,DPT (a),11
32,Dr. Manuel Cassuso,2020-07-01,DOBLE BACTERIANA,19
32,Dr. Manuel Cassuso,2020-07-01,HPV,11
32,Dr. Manuel Cassuso,2020-07-01,NEUMOCOCICA NO CONJUGADA,188
10004,Centro de distribucion de Vacunas,2020-07-01,DOBLE BACTERIANA,43
10004,Centro de distribucion de Vacunas,2020-07-01,ANTI GRIPAL,5
10004,Centro de distribucion de Vacunas,2020-07-01,MENINGOCOC.,17
10004,Centro de distribucion de Vacunas,2020-07-01,VARICELA,5
99,OPERATIVO TERRITORIALES,2020-07-01,HEPATITIS B,1
99,OPERATIVO TERRITORIALES,2020-07-01,SALK,10
99,OPERATIVO TERRITORIALES,2020-07-01,PENTAVALENTE,6
99,OPERATIVO TERRITORIALES,2020-07-01,NEUMOCOCICA CONJUGADA,4
99,OPERATIVO TERRITORIALES,2020-07-01,TRIPLE VIRAL,9
99,OPERATIVO TERRITORIALES,2020-07-01,ANTI GRIPAL,25
99,OPERATIVO TERRITORIALES,2020-07-01,HEPATITIS A,2
99,OPERATIVO TERRITORIALES,2020-07-01,VARICELA,4
99,OPERATIVO TERRITORIALES,2020-07-01,MENINGOCOC.,10
99,OPERATIVO TERRITORIALES,2020-07-01,FIEBRE AMARILLA,7
99,OPERATIVO TERRITORIALES,2020-07-01,DPT,8
99,OPERATIVO TERRITORIALES,2020-07-01,DPT (a),2
99,OPERATIVO TERRITORIALES,2020-07-01,HPV,2
88,Dr. Lifschitz,2020-07-01,SALK,7
88,Dr. Lifschitz,2020-07-01,PENTAVALENTE,7
88,Dr. Lifschitz,2020-07-01,NEUMOCOCICA CONJUGADA,7
88,Dr. Lifschitz,2020-07-01,TRIPLE VIRAL,13
88,Dr. Lifschitz,2020-07-01,ANTI GRIPAL,5
88,Dr. Lifschitz,2020-07-01,HEPATITIS A,30
88,Dr. Lifschitz,2020-07-01,VARICELA,3
88,Dr. Lifschitz,2020-07-01,HEPATITIS A,2
88,Dr. Lifschitz,2020-07-01,MENINGOCOC.,3
88,Dr. Lifschitz,2020-07-01,FIEBRE AMARILLA,10
88,Dr. Lifschitz,2020-07-01,DPT,3
88,Dr. Lifschitz,2020-07-01,DPT (a),10
88,Dr. Lifschitz,2020-07-01,DOBLE VIRAL,10
88,Dr. Lifschitz,2020-07-01,HPV,9
88,Dr. Lifschitz,2020-07-01,NEUMOCOCICA NO CONJUGADA,2
49,Dr. Benjamin Serrano,2020-08-01,HEPATITIS B,4
49,Dr. Benjamin Serrano,2020-08-01,SALK,11
49,Dr. Benjamin Serrano,2020-08-01,ROTAVIRUS,3
49,Dr. Benjamin Serrano,2020-08-01,PENTAVALENTE,8
49,Dr. Benjamin Serrano,2020-08-01,SABIN ORAL,7
49,Dr. Benjamin Serrano,2020-08-01,TRIPLE VIRAL,6
49,Dr. Benjamin Serrano,2020-08-01,ANTI GRIPAL,12
49,Dr. Benjamin Serrano,2020-08-01,HEPATITIS A,3
49,Dr. Benjamin Serrano,2020-08-01,VARICELA,2
49,Dr. Benjamin Serrano,2020-08-01,MENINGOCOC.,15
49,Dr. Benjamin Serrano,2020-08-01,DPT,3
49,Dr. Benjamin Serrano,2020-08-01,DPT (a),2
49,Dr. Benjamin Serrano,2020-08-01,DOBLE BACTERIANA,6
49,Dr. Benjamin Serrano,2020-08-01,HPV,4
91,Dr. Pedro Blugerman,2020-08-01,HEPATITIS B,1
91,Dr. Pedro Blugerman,2020-08-01,SALK,41
91,Dr. Pedro Blugerman,2020-08-01,ROTAVIRUS,18
91,Dr. Pedro Blugerman,2020-08-01,PENTAVALENTE,44
91,Dr. Pedro Blugerman,2020-08-01,NEUMOCOCICA CONJUGADA,12
91,Dr. Pedro Blugerman,2020-08-01,TRIPLE VIRAL,25
91,Dr. Pedro Blugerman,2020-08-01,ANTI GRIPAL,28
91,Dr. Pedro Blugerman,2020-08-01,HEPATITIS A,12
91,Dr. Pedro Blugerman,2020-08-01,VARICELA,14
91,Dr. Pedro Blugerman,2020-08-01,MENINGOCOC.,2
91,Dr. Pedro Blugerman,2020-08-01,FIEBRE AMARILLA,3
91,Dr. Pedro Blugerman,2020-08-01,DPT,18
91,Dr. Pedro Blugerman,2020-08-01,DPT (a),17
91,Dr. Pedro Blugerman,2020-08-01,HPV,13
91,Dr. Pedro Blugerman,2020-08-01,NEUMOCOCICA NO CONJUGADA,19
45,Dr. Saul Calmanash,2020-08-01,SALK,3
45,Dr. Saul Calmanash,2020-08-01,ROTAVIRUS,3
45,Dr. Saul Calmanash,2020-08-01,PENTAVALENTE,2
45,Dr. Saul Calmanash,2020-08-01,NEUMOCOCICA CONJUGADA,2
45,Dr. Saul Calmanash,2020-08-01,TRIPLE VIRAL,3
45,Dr. Saul Calmanash,2020-08-01,ANTI GRIPAL,4
45,Dr. Saul Calmanash,2020-08-01,HEPATITIS A,3
45,Dr. Saul Calmanash,2020-08-01,VARICELA,1
76,Dr. Romilio Monzón,2020-08-01,HEPATITIS B,10
76,Dr. Romilio Monzón,2020-08-01,SALK,11
76,Dr. Romilio Monzón,2020-08-01,ROTAVIRUS,5
76,Dr. Romilio Monzón,2020-08-01,PENTAVALENTE,15
76,Dr. Romilio Monzón,2020-08-01,NEUMOCOCICA CONJUGADA,10
76,Dr. Romilio Monzón,2020-08-01,TRIPLE VIRAL,3
76,Dr. Romilio Monzón,2020-08-01,ANTI GRIPAL,17
76,Dr. Romilio Monzón,2020-08-01,HEPATITIS A,3
76,Dr. Romilio Monzón,2020-08-01,VARICELA,2
76,Dr. Romilio Monzón,2020-08-01,MENINGOCOC.,12
76,Dr. Romilio Monzón,2020-08-01,DPT,2
76,Dr. Romilio Monzón,2020-08-01,DPT (a),14
76,Dr. Romilio Monzón,2020-08-01,DOBLE BACTERIANA,10
76,Dr. Romilio Monzón,2020-08-01,HPV,11
76,Dr. Romilio Monzón,2020-08-01,NEUMOCOCICA NO CONJUGADA,2
32,Dr. Manuel Cassuso,2020-08-01,HEPATITIS B,5
32,Dr. Manuel Cassuso,2020-08-01,SALK,18
32,Dr. Manuel Cassuso,2020-08-01,ROTAVIRUS,6
32,Dr. Manuel Cassuso,2020-08-01,PENTAVALENTE,19
32,Dr. Manuel Cassuso,2020-08-01,NEUMOCOCICA CONJUGADA,13
32,Dr. Manuel Cassuso,2020-08-01,TRIPLE VIRAL,6
32,Dr. Manuel Cassuso,2020-08-01,ANTI GRIPAL,19
32,Dr. Manuel Cassuso,2020-08-01,HEPATITIS A,4
32,Dr. Manuel Cassuso,2020-08-01,VARICELA,5
32,Dr. Manuel Cassuso,2020-08-01,MENINGOCOC.,15
32,Dr. Manuel Cassuso,2020-08-01,DPT,6
32,Dr. Manuel Cassuso,2020-08-01,DPT (a),9
32,Dr. Manuel Cassuso,2020-08-01,DOBLE BACTERIANA,16
32,Dr. Manuel Cassuso,2020-08-01,MENACTRA,2
32,Dr. Manuel Cassuso,2020-08-01,HPV,9
48,Dr. Jose de los Reyes Vidal,2020-08-01,HEPATITIS B,3
48,Dr. Jose de los Reyes Vidal,2020-08-01,SALK,6
48,Dr. Jose de los Reyes Vidal,2020-08-01,ROTAVIRUS,3
48,Dr. Jose de los Reyes Vidal,2020-08-01,PENTAVALENTE,7
48,Dr. Jose de los Reyes Vidal,2020-08-01,NEUMOCOCICA CONJUGADA,23
48,Dr. Jose de los Reyes Vidal,2020-08-01,TRIPLE VIRAL,2
48,Dr. Jose de los Reyes Vidal,2020-08-01,ANTI GRIPAL,20
48,Dr. Jose de los Reyes Vidal,2020-08-01,HEPATITIS A,2
48,Dr. Jose de los Reyes Vidal,2020-08-01,VARICELA,1
48,Dr. Jose de los Reyes Vidal,2020-08-01,MENINGOCOC.,14
48,Dr. Jose de los Reyes Vidal,2020-08-01,DPT,4
48,Dr. Jose de los Reyes Vidal,2020-08-01,DPT (a),2
48,Dr. Jose de los Reyes Vidal,2020-08-01,NEUMOCOCICA NO CONJUGADA,6
36,Esperanza,2020-08-01,HEPATITIS B,2
36,Esperanza,2020-08-01,SALK,17
36,Esperanza,2020-08-01,ROTAVIRUS,5
36,Esperanza,2020-08-01,PENTAVALENTE,17
36,Esperanza,2020-08-01,NEUMOCOCICA CONJUGADA,13
36,Esperanza,2020-08-01,TRIPLE VIRAL,13
36,Esperanza,2020-08-01,ANTI GRIPAL,24
36,Esperanza,2020-08-01,HEPATITIS A,6
36,Esperanza,2020-08-01,VARICELA,5
36,Esperanza,2020-08-01,MENINGOCOC.,225
36,Esperanza,2020-08-01,DPT,8
36,Esperanza,2020-08-01,DPT (a),4
36,Esperanza,2020-08-01,DOBLE BACTERIANA,2
36,Esperanza,2020-08-01,HPV,10
38,Dr. JC Benitez Suarez,2020-08-01,HEPATITIS B,4
38,Dr. JC Benitez Suarez,2020-08-01,SALK,17
38,Dr. JC Benitez Suarez,2020-08-01,ROTAVIRUS,5
38,Dr. JC Benitez Suarez,2020-08-01,PENTAVALENTE,13
38,Dr. JC Benitez Suarez,2020-08-01,NEUMOCOCICA CONJUGADA,12
38,Dr. JC Benitez Suarez,2020-08-01,TRIPLE VIRAL,17
38,Dr. JC Benitez Suarez,2020-08-01,HEPATITIS A,8
38,Dr. JC Benitez Suarez,2020-08-01,VARICELA,3
38,Dr. JC Benitez Suarez,2020-08-01,MENINGOCOC.,13
38,Dr. JC Benitez Suarez,2020-08-01,DPT,6
38,Dr. JC Benitez Suarez,2020-08-01,DPT (a),5
38,Dr. JC Benitez Suarez,2020-08-01,DOBLE BACTERIANA,10
38,Dr. JC Benitez Suarez,2020-08-01,HPV,5
38,Dr. JC Benitez Suarez,2020-08-01,NEUMOCOCICA NO CONJUGADA,5
10003,Guemes,2020-08-01,HEPATITIS B,11
10003,Guemes,2020-08-01,SALK,16
10003,Guemes,2020-08-01,ROTAVIRUS,9
10003,Guemes,2020-08-01,PENTAVALENTE,13
10003,Guemes,2020-08-01,NEUMOCOCICA CONJUGADA,12
10003,Guemes,2020-08-01,TRIPLE VIRAL,6
10003,Guemes,2020-08-01,ANTI GRIPAL,13
10003,Guemes,2020-08-01,HEPATITIS A,4
10003,Guemes,2020-08-01,VARICELA,4
10003,Guemes,2020-08-01,MENINGOCOC.,10
10003,Guemes,2020-08-01,FIEBRE AMARILLA,3
10003,Guemes,2020-08-01,DPT,12
10003,Guemes,2020-08-01,HPV,12
54,Itati,2020-08-01,HEPATITIS B,5
54,Itati,2020-08-01,SALK,14
54,Itati,2020-08-01,ROTAVIRUS,8
54,Itati,2020-08-01,PENTAVALENTE,20
54,Itati,2020-08-01,NEUMOCOCICA CONJUGADA,12
54,Itati,2020-08-01,TRIPLE VIRAL,7
54,Itati,2020-08-01,ANTI GRIPAL,15
54,Itati,2020-08-01,HEPATITIS A,4
54,Itati,2020-08-01,VARICELA,7
54,Itati,2020-08-01,MENINGOCOC.,24
54,Itati,2020-08-01,DPT,1
54,Itati,2020-08-01,DPT (a),11
54,Itati,2020-08-01,DOBLE VIRAL,5
54,Itati,2020-08-01,HPV,10
54,Itati,2020-08-01,NEUMOCOCICA NO CONJUGADA,1
10001,Dr. Korimblum,2020-08-01,ROTAVIRUS,5
10001,Dr. Korimblum,2020-08-01,PENTAVALENTE,12
10001,Dr. Korimblum,2020-08-01,NEUMOCOCICA CONJUGADA,7
10001,Dr. Korimblum,2020-08-01,SABIN ORAL,10
10001,Dr. Korimblum,2020-08-01,TRIPLE VIRAL,4
10001,Dr. Korimblum,2020-08-01,ANTI GRIPAL,6
10001,Dr. Korimblum,2020-08-01,HEPATITIS A,2
10001,Dr. Korimblum,2020-08-01,VARICELA,4
10001,Dr. Korimblum,2020-08-01,MENINGOCOC.,11
10001,Dr. Korimblum,2020-08-01,DPT,2
10001,Dr. Korimblum,2020-08-01,DPT (a),3
10001,Dr. Korimblum,2020-08-01,HPV,1
10000,Dr. Anibal Malvido,2020-08-01,HEPATITIS B,15
10000,Dr. Anibal Malvido,2020-08-01,SALK,30
10000,Dr. Anibal Malvido,2020-08-01,ROTAVIRUS,14
10000,Dr. Anibal Malvido,2020-08-01,PENTAVALENTE,44
10000,Dr. Anibal Malvido,2020-08-01,NEUMOCOCICA CONJUGADA,26
10000,Dr. Anibal Malvido,2020-08-01,TRIPLE VIRAL,17
10000,Dr. Anibal Malvido,2020-08-01,ANTI GRIPAL,44
10000,Dr. Anibal Malvido,2020-08-01,HEPATITIS A,13
10000,Dr. Anibal Malvido,2020-08-01,VARICELA,10
10000,Dr. Anibal Malvido,2020-08-01,MENINGOCOC.,41
10000,Dr. Anibal Malvido,2020-08-01,DPT,3
10000,Dr. Anibal Malvido,2020-08-01,DPT (a),21
10000,Dr. Anibal Malvido,2020-08-01,DOBLE BACTERIANA,23
10000,Dr. Anibal Malvido,2020-08-01,HPV,9
10000,Dr. Anibal Malvido,2020-08-01,NEUMOCOCICA NO CONJUGADA,2
34,Dr. Marcelino Vera,2020-08-01,HEPATITIS B,1
34,Dr. Marcelino Vera,2020-08-01,SALK,2
34,Dr. Marcelino Vera,2020-08-01,PENTAVALENTE,4
34,Dr. Marcelino Vera,2020-08-01,TRIPLE VIRAL,2
34,Dr. Marcelino Vera,2020-08-01,ANTI GRIPAL,14
34,Dr. Marcelino Vera,2020-08-01,HEPATITIS A,2
34,Dr. Marcelino Vera,2020-08-01,VARICELA,1
34,Dr. Marcelino Vera,2020-08-01,MENINGOCOC.,6
34,Dr. Marcelino Vera,2020-08-01,DPT,4
34,Dr. Marcelino Vera,2020-08-01,DPT (a),2
34,Dr. Marcelino Vera,2020-08-01,HPV,5
34,Dr. Marcelino Vera,2020-08-01,NEUMOCOCICA NO CONJUGADA,2
75,Dr. Mauricio Open,2020-08-01,HEPATITIS B,6
75,Dr. Mauricio Open,2020-08-01,SALK,9
75,Dr. Mauricio Open,2020-08-01,ROTAVIRUS,4
75,Dr. Mauricio Open,2020-08-01,PENTAVALENTE,9
75,Dr. Mauricio Open,2020-08-01,NEUMOCOCICA CONJUGADA,2
75,Dr. Mauricio Open,2020-08-01,TRIPLE VIRAL,3
75,Dr. Mauricio Open,2020-08-01,ANTI GRIPAL,15
75,Dr. Mauricio Open,2020-08-01,HEPATITIS A,4
75,Dr. Mauricio Open,2020-08-01,VARICELA,2
75,Dr. Mauricio Open,2020-08-01,MENINGOCOC.,8
75,Dr. Mauricio Open,2020-08-01,DOBLE BACTERIANA,12
75,Dr. Mauricio Open,2020-08-01,HPV,1
99,OPERATIVO TERRITORIALES,2020-08-01,SALK,12
99,OPERATIVO TERRITORIALES,2020-08-01,PENTAVALENTE,6
99,OPERATIVO TERRITORIALES,2020-08-01,NEUMOCOCICA CONJUGADA,4
99,OPERATIVO TERRITORIALES,2020-08-01,ANTI GRIPAL,5
99,OPERATIVO TERRITORIALES,2020-08-01,TRIPLE VIRAL,12
99,OPERATIVO TERRITORIALES,2020-08-01,ANTI GRIPAL,15
99,OPERATIVO TERRITORIALES,2020-08-01,HEPATITIS A,2
99,OPERATIVO TERRITORIALES,2020-08-01,VARICELA,4
99,OPERATIVO TERRITORIALES,2020-08-01,MENINGOCOC.,3
99,OPERATIVO TERRITORIALES,2020-08-01,FIEBRE AMARILLA,3
99,OPERATIVO TERRITORIALES,2020-08-01,DPT,9
99,OPERATIVO TERRITORIALES,2020-08-01,DPT (a),5
99,OPERATIVO TERRITORIALES,2020-08-01,HPV,8
99,OPERATIVO TERRITORIALES,2020-08-01,NEUMOCOCICA NO CONJUGADA,1
99,OPERATIVO TERRITORIALES,2020-08-01,HEPATITIS B,13
99,OPERATIVO TERRITORIALES,2020-08-01,SALK,4
99,OPERATIVO TERRITORIALES,2020-08-01,ROTAVIRUS,1
99,OPERATIVO TERRITORIALES,2020-08-01,ANTI GRIPAL,8
99,OPERATIVO TERRITORIALES,2020-08-01,TRIPLE VIRAL,4
99,OPERATIVO TERRITORIALES,2020-08-01,HEPATITIS A,1
99,OPERATIVO TERRITORIALES,2020-08-01,MENINGOCOC.,13
99,OPERATIVO TERRITORIALES,2020-08-01,FIEBRE AMARILLA,4
99,OPERATIVO TERRITORIALES,2020-08-01,DPT,2
99,OPERATIVO TERRITORIALES,2020-08-01,DPT (a),1
99,OPERATIVO TERRITORIALES,2020-08-01,DOBLE BACTERIANA,2
99,OPERATIVO TERRITORIALES,2020-08-01,HPV,2
69,Primera Junta,2020-08-01,HEPATITIS B,12
69,Primera Junta,2020-08-01,SALK,14
69,Primera Junta,2020-08-01,ROTAVIRUS,4
69,Primera Junta,2020-08-01,PENTAVALENTE,7
69,Primera Junta,2020-08-01,NEUMOCOCICA CONJUGADA,5
